,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Id,Venue Latitude,Venue Longitude,Venue Category
947,Downsview,43.737473200000004,-79.46476329999999,Apex Talent,5e608a35c237e8000840e7e7,43.73792578558341,-79.46223378181458,Business Service
948,Downsview,43.737473200000004,-79.46476329999999,Ancaster Park,4e8d0d91d5fbbbb6b2f31bac,43.73470570807407,-79.46477740817078,Park
949,"The Danforth West, Riverdale",43.6795571,-79.352188,MenEssentials,5102df8df13673cd7084ac39,43.677820068604575,-79.35126543045044,Cosmetics Shop
950,"The Danforth West, Riverdale",43.6795571,-79.352188,Dolce Gelato,4dc72844d22dafda2fcf75e6,43.677772998450614,-79.35118737317053,Ice Cream Shop
951,"The Danforth West, Riverdale",43.6795571,-79.352188,Pantheon,4bce4183ef10952197da8386,43.67762124481265,-79.35143390043564,Greek Restaurant
952,"The Danforth West, Riverdale",43.6795571,-79.352188,Cafe Fiorentina,4e3dbb5e45dd68e3273e03b7,43.677743,-79.350115,Italian Restaurant
953,"The Danforth West, Riverdale",43.6795571,-79.352188,Louis Cifer Brew Works,541ed0a3498e7ff705517bcd,43.677662745359996,-79.3513125762371,Brewery
954,"The Danforth West, Riverdale",43.6795571,-79.352188,La Diperie,57799e91498e189817c91ead,43.677702,-79.352265,Ice Cream Shop
955,"The Danforth West, Riverdale",43.6795571,-79.352188,Moksha Yoga Danforth,4b677c35f964a520c7512be3,43.67762174479883,-79.3521159367257,Yoga Studio
956,"The Danforth West, Riverdale",43.6795571,-79.352188,The Big Carrot Organic Juice Bar,4bd1db4e046076b0f1a57271,43.677438,-79.352683,Juice Bar
957,"The Danforth West, Riverdale",43.6795571,-79.352188,Mezes,4afdfadff964a520a52c22e3,43.6779622615441,-79.35019606997218,Greek Restaurant
958,"The Danforth West, Riverdale",43.6795571,-79.352188,Valley Farm Produce,4bb2727135f0c9b66749bb83,43.677999294687275,-79.3499690927287,Fruit & Vegetable Store
959,"The Danforth West, Riverdale",43.6795571,-79.352188,Messini Authentic Gyros,4aeb268bf964a52006bf21e3,43.677704,-79.35048,Greek Restaurant
960,"The Danforth West, Riverdale",43.6795571,-79.352188,7 Numbers,4af4e0d0f964a5202ff721e3,43.677061774959824,-79.35393428891682,Italian Restaurant
961,"The Danforth West, Riverdale",43.6795571,-79.352188,Caffé Demetre,4b466804f964a520ed1f26e3,43.67768266377745,-79.35160842812537,Dessert Shop
962,"The Danforth West, Riverdale",43.6795571,-79.352188,Pizzeria Libretto,4ec857560e6158baffa4fc3c,43.678488633358,-79.34757579277853,Pizza Place
963,"The Danforth West, Riverdale",43.6795571,-79.352188,Rikkochez,5916090a69e77b035ceb1a86,43.677267,-79.353274,Restaurant
964,"The Danforth West, Riverdale",43.6795571,-79.352188,The Auld Spot Pub,4ae24088f964a5206b8c21e3,43.67733505610778,-79.35312964755529,Pub
965,"The Danforth West, Riverdale",43.6795571,-79.352188,Re: Reading,4b26a6a9f964a520ff7e24e3,43.678506570428084,-79.34767758382526,Bookstore
966,"The Danforth West, Riverdale",43.6795571,-79.352188,Astoria Shish Kebob House,4ad4c05ff964a52042f720e3,43.677596,-79.351738,Greek Restaurant
967,"The Danforth West, Riverdale",43.6795571,-79.352188,Alexandros,4ae29e2af964a520338f21e3,43.67830448799868,-79.34948556208978,Greek Restaurant
968,"The Danforth West, Riverdale",43.6795571,-79.352188,Don Valley Trail,4be9a0a46295c9b697738508,43.67633091997674,-79.35392333297455,Trail
969,"The Danforth West, Riverdale",43.6795571,-79.352188,IQ Living,548b33b0498e29d276209eca,43.678477,-79.347811,Furniture / Home Store
970,"The Danforth West, Riverdale",43.6795571,-79.352188,Leonidas Chocolates Cafe,4d1263edd0fda0934094ab57,43.67811808012494,-79.34948504099059,Café
971,"The Danforth West, Riverdale",43.6795571,-79.352188,Urban Nails,4ae4bc2ff964a520909d21e3,43.676667789021906,-79.35660190332753,Spa
972,"The Danforth West, Riverdale",43.6795571,-79.352188,Tsaa Tea Shop,4c508ae15ee81b8d9ee3c5fe,43.67776898684133,-79.35130446081268,Bubble Tea Shop
973,"The Danforth West, Riverdale",43.6795571,-79.352188,Bulk Barn,51520f12e4b0506736121eaf,43.67678989740336,-79.35586511284247,Grocery Store
974,"The Danforth West, Riverdale",43.6795571,-79.352188,Athen's Pastries,4bbe3c929474c9b6d54cd9b6,43.67816589533113,-79.34892679522846,Greek Restaurant
975,"The Danforth West, Riverdale",43.6795571,-79.352188,Christina's On The Danforth,4b64ce4af964a52084d12ae3,43.678239784878826,-79.34918494943804,Greek Restaurant
976,"The Danforth West, Riverdale",43.6795571,-79.352188,Marvel Coffee Co.,55fc0110498ecbc14aa76933,43.678629530863844,-79.34746013725268,Coffee Shop
977,"The Danforth West, Riverdale",43.6795571,-79.352188,Carrot Commons,4b76b3d2f964a52064592ee3,43.6774845518262,-79.35307562861175,Restaurant
978,"The Danforth West, Riverdale",43.6795571,-79.352188,Dough Bakeshop,4aec8fe3f964a520bcc821e3,43.67664308520287,-79.35684634585105,Bakery
979,"The Danforth West, Riverdale",43.6795571,-79.352188,Simone's Caribbean Restaurant,5269ba3c498ea63de3eb987b,43.67865547474292,-79.34658157954753,Caribbean Restaurant
980,"The Danforth West, Riverdale",43.6795571,-79.352188,Sher-E-Punjab,4c1d5337eac020a1cb1048c2,43.67730788939673,-79.35306551709385,Indian Restaurant
981,"The Danforth West, Riverdale",43.6795571,-79.352188,Cafe Frappe,4b8d7b70f964a52063fe32e3,43.67812618087551,-79.34843379217203,Coffee Shop
982,"The Danforth West, Riverdale",43.6795571,-79.352188,IL FORNELLO on Danforth,4af6e7a0f964a520060422e3,43.67860392856738,-79.34690364849348,Italian Restaurant
983,"The Danforth West, Riverdale",43.6795571,-79.352188,Factory Girl,4d28fa67ebacb1f7f37ff64f,43.67669287762859,-79.35629876225282,American Restaurant
984,"The Danforth West, Riverdale",43.6795571,-79.352188,Bar Oak,4af374dbf964a520d8ed21e3,43.67793098663968,-79.34872380466781,Lounge
985,"The Danforth West, Riverdale",43.6795571,-79.352188,Menchie's,516c9d2de4b0cde235a2cb1a,43.67830909198205,-79.34810528402672,Frozen Yogurt Shop
986,"The Danforth West, Riverdale",43.6795571,-79.352188,Friendly Greek Restaurant,4ad4c05ff964a5202ff720e3,43.67842791362434,-79.34764181796815,Greek Restaurant
987,"The Danforth West, Riverdale",43.6795571,-79.352188,LCBO,4bc0ea4df8219c74807ab210,43.676815838008714,-79.35604671347544,Liquor Store
988,"The Danforth West, Riverdale",43.6795571,-79.352188,Treasure Island Toys,4bb74c12941ad13a687620e3,43.67858929071581,-79.34662343449773,Toy / Game Store
989,"The Danforth West, Riverdale",43.6795571,-79.352188,Kitchen Stuff Plus,5246dbd611d23c6130e650a0,43.67861256318158,-79.34642163596001,Furniture / Home Store
990,"The Danforth West, Riverdale",43.6795571,-79.352188,Starbucks,4adcba1cf964a520272f21e3,43.678879,-79.346357,Coffee Shop
991,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Equinox Bay Street,501ae947e4b0d11883b910a7,43.64809974034856,-79.37998869411526,Gym
992,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Canoe,4ad4c05df964a52059f620e3,43.647452066183476,-79.38132001815676,Restaurant
993,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Fairmont Royal York,4ad4c05bf964a520a7f520e3,43.64544914616651,-79.3815076529019,Hotel
994,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,59cd51c71b0ea516e9e7b3aa,43.648835391245896,-79.3809358125033,Coffee Shop
995,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Adelaide Club Toronto,4ea43642be7ba4918efc5afa,43.64927944291712,-79.38192123284551,Gym / Fitness Center
996,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Brick Street Bakery,4dcbf219d22d7ffe9d39197e,43.6488151631615,-79.38060468610949,Bakery
997,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Mos Mos Coffee,52138db911d22803b334c641,43.64815919753501,-79.37874450467258,Café
998,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,4b6b4340f964a520c9fc2be3,43.646731,-79.383951,Coffee Shop
999,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Maman,559a8f5a498e31f945041245,43.64830873804684,-79.38225333898805,Café
1000,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,5a8f505eb6eedb5c284a78ad,43.64737470920577,-79.37951515363918,Pub
1001,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dineen @CommerceCourt,592c5bfb31fd147e47255fb3,43.648250543365556,-79.38012728220869,Coffee Shop
1002,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,WVRST,5c08474447f876002c736b68,43.64496809087762,-79.38137631843854,Beer Bar
1003,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,563d2f2dcd10bcf27ae37c3b,43.64501814464698,-79.3804150931199,Coffee Shop
1004,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Design Exchange,4ad4c05ff964a520eff620e3,43.64797219581623,-79.38010382588462,Art Gallery
1005,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Chotto Matte,5a4fdf56772fbc5e9fa73c7f,43.646473,-79.378782,Japanese Restaurant
1006,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,4ae73054f964a5203ca921e3,43.647223,-79.3793738,Japanese Restaurant
1007,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cactus Club Cafe,55fc571f498ec35023360858,43.6495520142626,-79.38167072512041,American Restaurant
1008,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hy's Steakhouse,4bd8cde92e6f0f47dcb20808,43.649504756476944,-79.38291850488223,Steakhouse
1009,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),4fccaa8fe4b05a98df3d9417,43.64788137014028,-79.38433152836829,Café
1010,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),4ad4c05ef964a520d8f620e3,43.646974451431056,-79.37732323942681,Museum
1011,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Union Pearson Express,55561f8a498e2e5c866ac4c9,43.64436200658875,-79.38319927907953,Train Station
1012,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Olly Fresco's,51ae5eaa498e5c629f21f431,43.646912231909276,-79.37959661696463,Deli / Bodega
1013,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Petit Four Bakery,4ae7b370f964a5206ead21e3,43.647743692587085,-79.37958814250598,Sandwich Place
1014,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pizzeria Libretto,5462ac56498e128ccafe8fea,43.64833354686235,-79.38511050184168,Pizza Place
1015,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Roy Thomson Hall,4ad4c061f964a520b0f720e3,43.6465886970634,-79.38597899374354,Concert Hall
1016,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - York Street,4ad69511f964a520e40721e3,43.64998659318569,-79.38410336664538,Restaurant
1017,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,4b689994f964a52030822be3,43.646799,-79.38069,Coffee Shop
1018,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Balzac's Coffee,557f05ca498ec78ac7b29315,43.644372584148364,-79.38306470027423,Coffee Shop
1019,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cafe Landwer,5b6c842bc36588002c80a934,43.64875349932059,-79.3853673607289,Café
1020,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bosk at Shangri-La,50468014e4b01c18bb731df8,43.649022736761516,-79.38582635521233,Asian Restaurant
1021,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Café Plenty,53c524bd498efaeebf73b291,43.6491179354577,-79.37831288380438,Café
1022,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,4b981b46f964a520c22c35e3,43.647261,-79.378599,Coffee Shop
1023,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Movenpick Cafe,55314880498eca93a62e17ec,43.647686808930885,-79.3772953884033,Café
1024,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,John & Sons Oyster House,50ecb1fae4b0beb13294f0aa,43.65065642537144,-79.38161285228475,Seafood Restaurant
1025,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Soho House Toronto,50322b6ae4b09116a296568c,43.64873430659662,-79.38654117564838,Speakeasy
1026,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dineen Coffee,514627d1e4b0dba1b85e9ba8,43.650497,-79.378765,Café
1027,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Toronto PATH System,4b6609b3f964a5200c102be3,43.64990340698978,-79.3830527039004,General Travel
1028,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Beerbistro,4b5ca7d8f964a5207c3c29e3,43.64941904378835,-79.37723726034164,Gastropub
1029,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Shangri-La Toronto,4e31b74252b131dcebb08743,43.64912919417502,-79.3865566853963,Hotel
1030,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Scotiabank Arena,4b155081f964a520b4b023e3,43.64344617535107,-79.37903988889991,Basketball Stadium
1031,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Buster's Sea Cove,595e825350a6f05c631431b0,43.64777410584289,-79.37918080262172,Seafood Restaurant
1032,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,deKEFIR,4d2c55ea55a8b60c5004efc0,43.65043319523819,-79.37939324949957,Ice Cream Shop
1033,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Craft Beer Market,5a1df4408ad62e3314313889,43.6498722789121,-79.37839828995996,Beer Bar
1034,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Boxcar Social Temperance,5894c1f9266c1121f0a757d1,43.65055725249405,-79.38195634640063,Bar
1035,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Biff's Bistro,4b0f3cd2f964a520b66023e3,43.647084825125084,-79.37634231908494,French Restaurant
1036,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Kellys Landing,59a0c566fc9e941199511d9f,43.645081624120245,-79.38304962483915,Restaurant
1037,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Tim Hortons,4b8bce0af964a52038ac32e3,43.646255967524645,-79.37957346439356,Coffee Shop
1038,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,iQ Food Co,5346c98a498ed612110d0f60,43.642851,-79.382081,Salad Place
1039,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Rosalinda,5aff06ca6e4650002cc6286b,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1040,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,John & Sons Oyster House,4ad4c060f964a5207cf720e3,43.65060229830571,-79.38155510682869,Seafood Restaurant
1041,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Maple Leaf Square,4bdb8c1cc79cc928a77583e9,43.64292522840183,-79.38089182467687,Plaza
1042,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Real Sports Apparel,4be46c832468c92887c1fe42,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1043,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,TELUS,4b55dfbff964a5200ef427e3,43.64331243103257,-79.38099939294844,IT Services
1044,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Assembly Chef's Hall,5a32970da42362290203a9d6,43.650578865093934,-79.3834119303614,Food Court
1045,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Ritz-Carlton,4d2ce8d1fd2e236a8ac8ebde,43.645330157595886,-79.38708901405334,Hotel
1046,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The National Club,4ae8c1d8f964a52005b221e3,43.64934259283233,-79.3805735731846,Wine Bar
1047,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,DAVIDsTEA,528e195b11d2ad1ecaef8c8c,43.650546552943766,-79.38338493349875,Tea Room
1048,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Spa My Blend by Clarins,4d698ea4b6f46dcbd54d24b2,43.645359,-79.387128,Spa
1049,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Garrison Bespoke,4ccad68a19f376b060625eea,43.648102,-79.376334,Tailor Shop
1050,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Meridian Hall,4ad4c062f964a520b8f720e3,43.646292124205594,-79.37602179505662,Concert Hall
1051,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bulldog On The Block,5a3a846af62e0960e9364d11,43.65065218852629,-79.38414092873634,Coffee Shop
1052,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Air Canada Club,4b60d5b9f964a52071fc29e3,43.643224100030416,-79.37915938219528,Lounge
1053,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Royal Alexandra Theatre,4ad4c062f964a520bbf720e3,43.647255,-79.38753,Theater
1054,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hilton,4a9d0a53f964a520d23720e3,43.6499459,-79.385479,Hotel
1055,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ruth's Chris Steak House,50ca02c5245f2d4aa8c2c53d,43.6499174,-79.3857238,Steakhouse
1056,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,597ae286b2958f7e52761fe8,43.6498312,-79.3801639,Hotel
1057,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Chase,5214e7c111d2a83379eae21f,43.650951982093595,-79.37942201983014,New American Restaurant
1058,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,TOCA,4d5effa95b276dcbc3b201c6,43.64543117726125,-79.38705858895491,Italian Restaurant
1059,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,One King West Hotel & Residence,4af96fbbf964a520c01122e3,43.6491395,-79.3778763,Hotel
1060,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Brookfield Place,4ad4c063f964a5201df820e3,43.646790641203026,-79.37876938530562,Shopping Mall
1061,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,iQ Food Co,50bd1248e4b0382138bdd292,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1062,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,4ad4c05cf964a520bbf520e3,43.64906432957466,-79.37759759701125,Hotel
1063,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,M Square Coffee Co,54132b3b498ee9ca9332e189,43.65121797253777,-79.38355459932247,Coffee Shop
1064,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,4bd054759854d13acd75f74d,43.645594,-79.386063,Coffee Shop
1065,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Delta Toronto Club Lounge,56cca056cd10f4e133df3253,43.64308454373067,-79.38388489051405,Roof Deck
1066,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Estiatorio Volos,4e048b98315168be7fd7ee4d,43.65032912559998,-79.38453301297716,Greek Restaurant
1067,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Jump,4ad4c060f964a52057f720e3,43.64814738516352,-79.37875242540652,American Restaurant
1068,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Gabardine,4d3997e1687ca35dbd0081c4,43.65098801064232,-79.38122513218154,American Restaurant
1069,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Victoria's Restaurant,4ad4c05cf964a52006f620e3,43.64929834396347,-79.37643067251867,Restaurant
1070,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,4ccb0e7faa25a35d37920b0f,43.64621307149554,-79.37908847368506,Coffee Shop
1071,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,4adc55c6f964a520bd2b21e3,43.649328,-79.378339,Coffee Shop
1072,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ninki Izakaya,506a3830e4b0677a1f9d8eda,43.65022782352305,-79.38486260004564,Japanese Restaurant
1073,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,4b198909f964a52006df23e3,43.650159,-79.377793,Coffee Shop
1074,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Tachi,5a6bad222632ec473853718a,43.65059603893127,-79.38339613055128,Sushi Restaurant
1075,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Sweet Lulu,4ba90db8f964a5203f073ae3,43.65055650489936,-79.38117543224395,Asian Restaurant
1076,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,John Allans,4d14cb61bb488cfa1b349ad4,43.651446635211904,-79.38135389611388,Salon / Barbershop
1077,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Brooks Brothers,4ad7bb5df964a520360e21e3,43.646852351216,-79.37944665991276,Clothing Store
1078,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Mercatto,4adc5c6af964a520da2b21e3,43.6502431921682,-79.38081989149896,Italian Restaurant
1079,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Colibri,5a9b3e53b23dfa5ef4b52a06,43.651041,-79.384065,Taco Place
1080,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Szechuan Express,4d7a6212e8b7a1cdb919971f,43.6469728132212,-79.37954884053248,Chinese Restaurant
1081,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Fast Fresh Foods,4c37a37b3849c9287b14beb1,43.647707960663595,-79.3795487376397,Salad Place
1082,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Toronto Maple Leafs Hockey Club,4ad4c064f964a52061f820e3,43.645786474455754,-79.37980311832982,General Entertainment
1083,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Druxy's,4bacf405f964a520881d3be3,43.648015481211395,-79.37990651776452,Deli / Bodega
1084,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Over Easy,4b06e099f964a52002f222e3,43.64807704204346,-79.37759871575396,Breakfast Spot
1085,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Spirit of Hockey,4cd4417904c2236ae6f1d1c7,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1086,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,FLOCK Rotisserie + Greens,572e60ce498e6a2425b14e1a,43.65098849486318,-79.38191708712704,Salad Place
1087,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Kupfert & Kim (Brookfield Place),5321ff4f498e273e359a05e0,43.64640689131027,-79.3791688653838,Gluten-free Restaurant
1088,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bay Adelaide Centre,4af057daf964a5204edb21e3,43.650878539102386,-79.38000310739676,Office
1089,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Z-Teca Gourmet Burritos,4db5e84443a1369cb5da528a,43.6480141803431,-79.37911924716222,Burrito Place
1090,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Irish Embassy,4ad4c05df964a52039f620e3,43.647918499361516,-79.37727345157903,Irish Pub
1091,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Reebok Crossfit Liberty Village,4f54ef6ce4b0929810978bb6,43.637035591932005,-79.42480199455974,Gym
1092,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Pharmacy,50dfbed9e4b01ebc5ced2ae3,43.638089904034146,-79.43180974511733,Bar
1093,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Starbucks,544e9ee6498e2c55cc71bd07,43.63909,-79.427622,Coffee Shop
1094,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Caffino,4b632632f964a52085662ae3,43.63902121044261,-79.42528923382933,Italian Restaurant
1095,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Louie Craft Coffee,5374b6f4498e371df1066313,43.639283775543895,-79.42561998986335,Coffee Shop
1096,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Pet Valu,4c55c728fd2ea593ac79512c,43.63908935811652,-79.42682834187295,Pet Store
1097,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Structube,53138bf2498efd6bbc73871b,43.63983635997934,-79.42364186555774,Furniture / Home Store
1098,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,SCHOOL Restaurant,4ae094a7f964a5208f8021e3,43.6377753703417,-79.42429737067897,Breakfast Spot
1099,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,The Abbott,4cdeecddf8a4a14330b8dabc,43.637996211047366,-79.43071653853734,Café
1100,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Brodflour,5b55f1c1b9a5a8002c6b9b86,43.637535,-79.422761,Bakery
1101,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Joe Rockhead's Climbing Gym,4b62440bf964a520653f2ae3,43.636342324798676,-79.423582112592,Climbing Gym
1102,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Vogue Supper Club,4ce8ba46f865370410eab2c4,43.63695126198934,-79.42544606558822,Restaurant
1103,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Mike's Liberty Grill,4b99276bf964a5203a6535e3,43.63750507397488,-79.42464979436862,Breakfast Spot
1104,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Joker Cafe,517c906be4b0a6c18b46b608,43.63572658167962,-79.42603944906266,Café
1105,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,The Remix Project,4be08b5198f2a5939298c25a,43.63649113953229,-79.42251282693181,Performing Arts Venue
1106,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Lamport Stadium,4ad4c062f964a520cff720e3,43.638777912508445,-79.42353373474235,Stadium
1107,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Loco Burrito,4ce6bec9948f224ba0cbe55d,43.63751255946425,-79.4228975016341,Burrito Place
1108,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Uma Cafe,5137b53ce4b071af38d34174,43.63701567204681,-79.42404784920467,Café
1109,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Queen Supermarket,4bb8e4173db7b71388be219a,43.634264921487066,-79.42911195252461,Grocery Store
